feature,importance,pt
2,0.032925036,Bundle branch block right
3,0.10356958,Bundle branch block right
4,0.03521075,Bundle branch block right
5,0.010329916,Bundle branch block right
6,0.011675278,Bundle branch block right
7,0.014491277,Bundle branch block right
8,0.019460572,Bundle branch block right
9,0.0069132303,Bundle branch block right
10,0.012358975,Bundle branch block right
11,0.032996386,Bundle branch block right
12,0.13007255,Bundle branch block right
13,0.08145955,Bundle branch block right
14,0.013830202,Bundle branch block right
15,0.017649893,Bundle branch block right
16,0.12263234,Bundle branch block right
17,0.023548651,Bundle branch block right
18,0.037751425,Bundle branch block right
19,0.012804314,Bundle branch block right
20,0.06293645,Bundle branch block right
21,0.018786969,Bundle branch block right
22,0.061577734,Bundle branch block right
23,0.00443723,Bundle branch block right
24,0.01626363,Bundle branch block right
25,0.051261645,Bundle branch block right
0,0.032790095,Burning sensation
1,0.0058627464,Burning sensation
2,0.016830293,Burning sensation
3,0.04190159,Burning sensation
4,0.09733398,Burning sensation
5,0.024942866,Burning sensation
6,0.033653256,Burning sensation
7,0.029341526,Burning sensation
8,0.01615639,Burning sensation
9,0.07511467,Burning sensation
10,0.02922645,Burning sensation
11,0.020585801,Burning sensation
12,0.103068635,Burning sensation
13,0.011515779,Burning sensation
14,0.0013206047,Burning sensation
15,0.019501813,Burning sensation
16,0.025592064,Burning sensation
17,0.050617136,Burning sensation
18,0.0247941,Burning sensation
19,0.0094057005,Burning sensation
20,0.028762138,Burning sensation
21,0.018824836,Burning sensation
22,0.08018822,Burning sensation
23,0.0024620898,Burning sensation
24,0.033795223,Burning sensation
25,0.16641197,Burning sensation
0,0.11489213,Bursitis
1,0.014536665,Bursitis
2,0.019527245,Bursitis
3,0.010196587,Bursitis
4,0.08564076,Bursitis
5,0.036417514,Bursitis
6,0.009446081,Bursitis
7,0.13519606,Bursitis
8,0.005606522,Bursitis
9,0.021342723,Bursitis
10,0.0015300339,Bursitis
11,0.018114952,Bursitis
12,0.25023767,Bursitis
13,0.014201896,Bursitis
14,0.013144534,Bursitis
15,0.0058886413,Bursitis
16,0.033877,Bursitis
17,0.0049066897,Bursitis
18,0.033570938,Bursitis
19,0.050592996,Bursitis
20,0.063783154,Bursitis
21,0.0073966803,Bursitis
22,0.014648083,Bursitis
23,0.008924722,Bursitis
24,0.012648509,Bursitis
25,0.013731203,Bursitis
0,0.005735174,C-reactive protein increased
1,0.022622151,C-reactive protein increased
2,0.009650914,C-reactive protein increased
3,0.03608935,C-reactive protein increased
4,0.082674876,C-reactive protein increased
5,0.046091452,C-reactive protein increased
6,0.008027637,C-reactive protein increased
7,0.012582325,C-reactive protein increased
8,0.061179254,C-reactive protein increased
9,0.008861334,C-reactive protein increased
10,0.0100977775,C-reactive protein increased
11,0.014054141,C-reactive protein increased
12,0.089349404,C-reactive protein increased
13,0.099281535,C-reactive protein increased
14,0.0017749331,C-reactive protein increased
15,0.061046455,C-reactive protein increased
16,0.10560865,C-reactive protein increased
17,0.069315754,C-reactive protein increased
18,0.025035528,C-reactive protein increased
19,0.0021522816,C-reactive protein increased
20,0.05581179,C-reactive protein increased
21,0.016707558,C-reactive protein increased
22,0.051286932,C-reactive protein increased
23,0.015562931,C-reactive protein increased
24,0.02188658,C-reactive protein increased
25,0.067513295,C-reactive protein increased
0,0.0140132,CD4 lymphocytes decreased
1,0.011434603,CD4 lymphocytes decreased
2,0.0063418504,CD4 lymphocytes decreased
3,0.016441304,CD4 lymphocytes decreased
4,0.092124626,CD4 lymphocytes decreased
5,0.001646142,CD4 lymphocytes decreased
6,0.009689705,CD4 lymphocytes decreased
7,0.047366515,CD4 lymphocytes decreased
8,0.0057182894,CD4 lymphocytes decreased
9,0.0020188773,CD4 lymphocytes decreased
10,0.043554053,CD4 lymphocytes decreased
11,0.026446115,CD4 lymphocytes decreased
12,0.030488862,CD4 lymphocytes decreased
13,0.011784902,CD4 lymphocytes decreased
14,0.003533486,CD4 lymphocytes decreased
15,0.05297736,CD4 lymphocytes decreased
16,0.0010485101,CD4 lymphocytes decreased
17,0.02029157,CD4 lymphocytes decreased
18,0.04075881,CD4 lymphocytes decreased
19,0.02389995,CD4 lymphocytes decreased
20,0.0014511812,CD4 lymphocytes decreased
21,0.08299419,CD4 lymphocytes decreased
22,0.43631136,CD4 lymphocytes decreased
23,0.0,CD4 lymphocytes decreased
24,0.006572828,CD4 lymphocytes decreased
25,0.011091726,CD4 lymphocytes decreased
0,0.009422656,COVID-19
1,0.041258417,COVID-19
2,0.0028903089,COVID-19
3,0.040413704,COVID-19
4,0.09987576,COVID-19
5,0.035921548,COVID-19
6,0.01810871,COVID-19
7,0.04011889,COVID-19
8,0.014348566,COVID-19
9,0.0034428064,COVID-19
10,0.020980394,COVID-19
11,0.01743437,COVID-19
12,0.14470194,COVID-19
13,0.050349496,COVID-19
14,0.0010455307,COVID-19
15,0.035237122,COVID-19
16,0.00236885,COVID-19
17,0.031212518,COVID-19
18,0.02973455,COVID-19
19,0.014583088,COVID-19
20,0.061371237,COVID-19
21,0.016902195,COVID-19
22,0.09905915,COVID-19
23,0.07041363,COVID-19
24,0.028032286,COVID-19
25,0.07077233,COVID-19
0,0.002635845,COVID-19 immunisation
1,0.026017165,COVID-19 immunisation
2,0.0049968073,COVID-19 immunisation
3,0.047119617,COVID-19 immunisation
4,0.1836653,COVID-19 immunisation
5,0.0071845846,COVID-19 immunisation
6,0.009553719,COVID-19 immunisation
7,0.048983864,COVID-19 immunisation
8,0.011148963,COVID-19 immunisation
9,0.009837175,COVID-19 immunisation
10,0.008236221,COVID-19 immunisation
11,0.011394843,COVID-19 immunisation
12,0.07733181,COVID-19 immunisation
13,0.006651823,COVID-19 immunisation
14,0.027546655,COVID-19 immunisation
15,0.09915647,COVID-19 immunisation
16,0.027715573,COVID-19 immunisation
17,0.089974664,COVID-19 immunisation
18,0.012659122,COVID-19 immunisation
19,0.06725722,COVID-19 immunisation
20,0.0115146125,COVID-19 immunisation
21,0.010237783,COVID-19 immunisation
22,0.075648054,COVID-19 immunisation
23,0.056431152,COVID-19 immunisation
24,0.02021852,COVID-19 immunisation
25,0.046882376,COVID-19 immunisation
0,0.018902646,CYP2C19 polymorphism
1,0.011568193,CYP2C19 polymorphism
2,0.008210359,CYP2C19 polymorphism
3,0.13951504,CYP2C19 polymorphism
4,0.0046241065,CYP2C19 polymorphism
5,0.028498925,CYP2C19 polymorphism
6,0.12108418,CYP2C19 polymorphism
7,0.0055398103,CYP2C19 polymorphism
8,0.021515416,CYP2C19 polymorphism
9,0.073122025,CYP2C19 polymorphism
10,0.015235718,CYP2C19 polymorphism
11,0.008001049,CYP2C19 polymorphism
12,0.082145095,CYP2C19 polymorphism
13,0.050000757,CYP2C19 polymorphism
14,0.047086403,CYP2C19 polymorphism
15,0.0063763103,CYP2C19 polymorphism
16,0.09119068,CYP2C19 polymorphism
17,0.06015988,CYP2C19 polymorphism
18,0.0037027677,CYP2C19 polymorphism
19,0.023244767,CYP2C19 polymorphism
20,0.032130197,CYP2C19 polymorphism
21,0.02698689,CYP2C19 polymorphism
22,0.018142853,CYP2C19 polymorphism
23,0.019632066,CYP2C19 polymorphism
24,0.06448607,CYP2C19 polymorphism
25,0.018897768,CYP2C19 polymorphism
0,0.002216915,CYP3A4 polymorphism
1,0.013695038,CYP3A4 polymorphism
2,0.033167575,CYP3A4 polymorphism
3,0.09386855,CYP3A4 polymorphism
4,0.036359236,CYP3A4 polymorphism
5,0.043686576,CYP3A4 polymorphism
6,0.02185633,CYP3A4 polymorphism
7,0.022997022,CYP3A4 polymorphism
8,0.0014565364,CYP3A4 polymorphism
9,0.009587972,CYP3A4 polymorphism
10,0.007892076,CYP3A4 polymorphism
11,0.020074261,CYP3A4 polymorphism
12,0.15529266,CYP3A4 polymorphism
13,0.08091081,CYP3A4 polymorphism
14,0.00985708,CYP3A4 polymorphism
15,0.019294193,CYP3A4 polymorphism
16,0.19161794,CYP3A4 polymorphism
17,0.046737548,CYP3A4 polymorphism
18,0.027566299,CYP3A4 polymorphism
19,0.028189316,CYP3A4 polymorphism
20,0.021881219,CYP3A4 polymorphism
21,0.0023453499,CYP3A4 polymorphism
22,0.07493824,CYP3A4 polymorphism
23,0.008567747,CYP3A4 polymorphism
24,0.0136518255,CYP3A4 polymorphism
25,0.012291667,CYP3A4 polymorphism
0,0.0050993096,Caesarean section
1,0.031950146,Caesarean section
2,0.0013958556,Caesarean section
3,0.093933694,Caesarean section
4,0.025263086,Caesarean section
5,0.02955734,Caesarean section
6,0.018696113,Caesarean section
7,0.0060241167,Caesarean section
8,0.024047993,Caesarean section
9,0.017869087,Caesarean section
10,0.005941768,Caesarean section
11,0.01876158,Caesarean section
12,0.14134428,Caesarean section
13,0.09446797,Caesarean section
14,0.007222393,Caesarean section
15,0.042243678,Caesarean section
16,0.066818856,Caesarean section
17,0.1130011,Caesarean section
18,0.0222964,Caesarean section
19,0.0052974,Caesarean section
20,0.022313366,Caesarean section
21,0.038050335,Caesarean section
22,0.012675359,Caesarean section
23,0.051436096,Caesarean section
24,0.09418734,Caesarean section
25,0.010105301,Caesarean section
0,0.050688133,Calculus bladder
1,0.03183644,Calculus bladder
2,0.0038979144,Calculus bladder
3,0.13046333,Calculus bladder
4,0.0577174,Calculus bladder
5,0.033839297,Calculus bladder
6,0.026945658,Calculus bladder
7,0.03010447,Calculus bladder
8,0.02836946,Calculus bladder
9,0.011087584,Calculus bladder
10,0.026318915,Calculus bladder
11,0.007819453,Calculus bladder
12,0.11328824,Calculus bladder
13,0.013087837,Calculus bladder
14,0.0065985965,Calculus bladder
15,0.038186807,Calculus bladder
16,0.0033910696,Calculus bladder
17,0.0125281215,Calculus bladder
18,0.020714711,Calculus bladder
19,0.02141864,Calculus bladder
20,0.030513577,Calculus bladder
21,0.101070166,Calculus bladder
22,0.14077744,Calculus bladder
23,0.0033130827,Calculus bladder
24,0.045378897,Calculus bladder
25,0.0106447665,Calculus bladder
0,0.007916001,Campylobacter gastroenteritis
1,0.023783613,Campylobacter gastroenteritis
2,0.035970505,Campylobacter gastroenteritis
3,0.08440623,Campylobacter gastroenteritis
4,0.027101122,Campylobacter gastroenteritis
5,0.03650922,Campylobacter gastroenteritis
6,0.037325706,Campylobacter gastroenteritis
7,0.024573926,Campylobacter gastroenteritis
8,0.016742907,Campylobacter gastroenteritis
9,0.01831544,Campylobacter gastroenteritis
10,0.0061477735,Campylobacter gastroenteritis
11,0.07781129,Campylobacter gastroenteritis
12,0.018532464,Campylobacter gastroenteritis
13,0.081194684,Campylobacter gastroenteritis
14,0.0007270189,Campylobacter gastroenteritis
15,0.107793264,Campylobacter gastroenteritis
16,0.0075763916,Campylobacter gastroenteritis
17,0.090703145,Campylobacter gastroenteritis
18,0.10253315,Campylobacter gastroenteritis
19,0.012527448,Campylobacter gastroenteritis
20,0.030103521,Campylobacter gastroenteritis
21,0.009312688,Campylobacter gastroenteritis
22,0.04174432,Campylobacter gastroenteritis
23,0.0048047523,Campylobacter gastroenteritis
24,0.09089115,Campylobacter gastroenteritis
25,0.004952278,Campylobacter gastroenteritis
0,0.0937204,Cancer pain
1,0.008291694,Cancer pain
2,0.030549241,Cancer pain
3,0.039538853,Cancer pain
4,0.041641694,Cancer pain
5,0.03795127,Cancer pain
6,0.016192202,Cancer pain
7,0.023279658,Cancer pain
8,0.012228961,Cancer pain
9,0.03236201,Cancer pain
10,0.008946791,Cancer pain
11,0.0036634044,Cancer pain
12,0.1416423,Cancer pain
13,0.037364386,Cancer pain
14,0.03071305,Cancer pain
15,0.06578657,Cancer pain
16,0.08006089,Cancer pain
17,0.044897113,Cancer pain
18,0.06882699,Cancer pain
19,0.009781777,Cancer pain
20,0.010279298,Cancer pain
21,0.019187616,Cancer pain
22,0.0963575,Cancer pain
23,0.0011369127,Cancer pain
24,0.015720028,Cancer pain
25,0.02987943,Cancer pain
0,0.022357251,Cancer surgery
1,0.062273532,Cancer surgery
2,0.0064474763,Cancer surgery
3,0.034032762,Cancer surgery
4,0.089119434,Cancer surgery
5,0.022543384,Cancer surgery
6,0.026500355,Cancer surgery
7,0.010416944,Cancer surgery
8,0.028406022,Cancer surgery
9,0.00504996,Cancer surgery
10,0.00035755805,Cancer surgery
11,0.021747142,Cancer surgery
12,0.07893144,Cancer surgery
13,0.03980748,Cancer surgery
14,0.010708451,Cancer surgery
15,0.038360525,Cancer surgery
16,0.0033360673,Cancer surgery
17,0.045554385,Cancer surgery
18,0.10072844,Cancer surgery
19,0.018915365,Cancer surgery
20,0.0065564043,Cancer surgery
21,0.041154347,Cancer surgery
22,0.14766116,Cancer surgery
23,0.104159124,Cancer surgery
24,0.002070395,Cancer surgery
25,0.03280456,Cancer surgery
0,0.030128863,Candida infection
1,0.003102999,Candida infection
2,0.021773966,Candida infection
3,0.038446385,Candida infection
4,0.12324892,Candida infection
5,0.04090775,Candida infection
6,0.019188583,Candida infection
7,0.032813665,Candida infection
8,0.0005823893,Candida infection
9,0.07729201,Candida infection
10,0.03006429,Candida infection
11,0.030754205,Candida infection
12,0.10233587,Candida infection
13,0.00856255,Candida infection
14,0.007641266,Candida infection
15,0.028854046,Candida infection
16,0.05091179,Candida infection
17,0.03932431,Candida infection
18,0.03423485,Candida infection
19,0.010236271,Candida infection
20,0.04416076,Candida infection
21,0.021464415,Candida infection
22,0.08102223,Candida infection
23,0.07341266,Candida infection
24,0.03542626,Candida infection
25,0.014108686,Candida infection
0,0.026630098,Carbohydrate antigen 125 increased
1,0.04656224,Carbohydrate antigen 125 increased
2,0.05678043,Carbohydrate antigen 125 increased
3,0.05177268,Carbohydrate antigen 125 increased
4,0.10960001,Carbohydrate antigen 125 increased
5,0.10422124,Carbohydrate antigen 125 increased
6,0.028745892,Carbohydrate antigen 125 increased
7,0.0196247,Carbohydrate antigen 125 increased
8,0.024787854,Carbohydrate antigen 125 increased
9,0.0018236471,Carbohydrate antigen 125 increased
10,0.023143101,Carbohydrate antigen 125 increased
11,0.018257309,Carbohydrate antigen 125 increased
12,0.16198398,Carbohydrate antigen 125 increased
13,0.014023352,Carbohydrate antigen 125 increased
14,0.009218776,Carbohydrate antigen 125 increased
15,0.010003271,Carbohydrate antigen 125 increased
16,0.094140135,Carbohydrate antigen 125 increased
17,0.011222233,Carbohydrate antigen 125 increased
18,0.009623022,Carbohydrate antigen 125 increased
19,0.024016334,Carbohydrate antigen 125 increased
20,0.04762289,Carbohydrate antigen 125 increased
21,0.005839738,Carbohydrate antigen 125 increased
22,0.01989425,Carbohydrate antigen 125 increased
23,0.060294088,Carbohydrate antigen 125 increased
24,0.008039437,Carbohydrate antigen 125 increased
25,0.01212924,Carbohydrate antigen 125 increased
0,0.029620033,Carbon dioxide increased
1,0.027918756,Carbon dioxide increased
2,0.0029967572,Carbon dioxide increased
3,0.023549793,Carbon dioxide increased
4,0.13494197,Carbon dioxide increased
5,0.031458225,Carbon dioxide increased
6,0.045390107,Carbon dioxide increased
7,0.002529118,Carbon dioxide increased
8,0.03725337,Carbon dioxide increased
9,0.012979278,Carbon dioxide increased
10,0.0011117056,Carbon dioxide increased
11,0.03246463,Carbon dioxide increased
12,0.15574984,Carbon dioxide increased
13,0.07669022,Carbon dioxide increased
14,0.013039929,Carbon dioxide increased
15,0.018656278,Carbon dioxide increased
16,0.11387449,Carbon dioxide increased
17,0.0056043863,Carbon dioxide increased
18,0.01276421,Carbon dioxide increased
19,0.0143582225,Carbon dioxide increased
20,0.04331651,Carbon dioxide increased
21,0.0098940255,Carbon dioxide increased
22,0.11338213,Carbon dioxide increased
23,0.03018212,Carbon dioxide increased
24,0.009623267,Carbon dioxide increased
25,0.00065059314,Carbon dioxide increased
0,0.029062625,Cardiac ablation
1,0.06113793,Cardiac ablation
2,0.02999013,Cardiac ablation
3,0.02542744,Cardiac ablation
4,0.09490669,Cardiac ablation
5,0.042543158,Cardiac ablation
6,0.012593309,Cardiac ablation
7,0.010931225,Cardiac ablation
8,0.004075433,Cardiac ablation
9,0.11217952,Cardiac ablation
10,0.027169695,Cardiac ablation
11,0.012744751,Cardiac ablation
12,0.070520714,Cardiac ablation
13,0.010281226,Cardiac ablation
14,0.0038642285,Cardiac ablation
15,0.052275103,Cardiac ablation
16,0.025637692,Cardiac ablation
17,0.012328708,Cardiac ablation
18,0.03016524,Cardiac ablation
19,0.0016935923,Cardiac ablation
20,0.08731728,Cardiac ablation
21,0.005320772,Cardiac ablation
22,0.114082456,Cardiac ablation
23,0.024123594,Cardiac ablation
24,0.059174705,Cardiac ablation
25,0.04045284,Cardiac ablation
0,0.02567123,Cardiac aneurysm
1,0.0992916,Cardiac aneurysm
2,0.061429452,Cardiac aneurysm
3,0.009429398,Cardiac aneurysm
4,0.00565643,Cardiac aneurysm
5,0.108304955,Cardiac aneurysm
6,0.0018877562,Cardiac aneurysm
7,0.012782715,Cardiac aneurysm
8,0.018291976,Cardiac aneurysm
9,0.10012603,Cardiac aneurysm
10,0.010048789,Cardiac aneurysm
11,0.017482387,Cardiac aneurysm
12,0.02015795,Cardiac aneurysm
13,0.007902184,Cardiac aneurysm
14,0.0035842853,Cardiac aneurysm
15,0.006550788,Cardiac aneurysm
16,0.030222937,Cardiac aneurysm
17,0.009515813,Cardiac aneurysm
18,0.0052089687,Cardiac aneurysm
19,0.05268046,Cardiac aneurysm
20,0.010966474,Cardiac aneurysm
21,0.026041552,Cardiac aneurysm
22,0.24552035,Cardiac aneurysm
23,0.036028452,Cardiac aneurysm
24,0.04546998,Cardiac aneurysm
25,0.02974704,Cardiac aneurysm
0,0.020422315,Cardiac arrest
1,0.06506572,Cardiac arrest
2,0.01687857,Cardiac arrest
3,0.030004688,Cardiac arrest
4,0.08641051,Cardiac arrest
5,0.025788262,Cardiac arrest
6,0.0016238686,Cardiac arrest
7,0.0077473205,Cardiac arrest
8,0.02409625,Cardiac arrest
9,0.078520514,Cardiac arrest
10,0.045056272,Cardiac arrest
11,0.017302535,Cardiac arrest
12,0.08356077,Cardiac arrest
13,0.0020042255,Cardiac arrest
14,0.012732194,Cardiac arrest
15,0.03995415,Cardiac arrest
16,0.03846653,Cardiac arrest
17,0.016811123,Cardiac arrest
18,0.037992254,Cardiac arrest
19,0.023132293,Cardiac arrest
20,0.064770296,Cardiac arrest
21,0.004071524,Cardiac arrest
22,0.19260149,Cardiac arrest
23,0.024462936,Cardiac arrest
24,0.033875458,Cardiac arrest
25,0.0066479947,Cardiac arrest
0,0.016262295,Cardiac discomfort
1,0.03917826,Cardiac discomfort
2,0.0036769763,Cardiac discomfort
3,0.06747606,Cardiac discomfort
4,0.043921307,Cardiac discomfort
5,0.086048365,Cardiac discomfort
6,0.088217795,Cardiac discomfort
7,0.004413347,Cardiac discomfort
8,0.005640985,Cardiac discomfort
9,0.02982863,Cardiac discomfort
10,0.00044151023,Cardiac discomfort
11,0.094980285,Cardiac discomfort
12,0.11525279,Cardiac discomfort
13,0.05674178,Cardiac discomfort
14,0.014442383,Cardiac discomfort
15,0.0020383322,Cardiac discomfort
16,0.0067481804,Cardiac discomfort
17,0.10546913,Cardiac discomfort
18,0.007856994,Cardiac discomfort
19,0.0035207307,Cardiac discomfort
20,0.009822479,Cardiac discomfort
21,0.024772052,Cardiac discomfort
22,0.0690238,Cardiac discomfort
23,0.0052821566,Cardiac discomfort
24,0.054511704,Cardiac discomfort
25,0.04443177,Cardiac discomfort
0,0.013672122,Cardiac disorder
1,0.034851205,Cardiac disorder
2,0.016016917,Cardiac disorder
3,0.025158675,Cardiac disorder
4,0.10309261,Cardiac disorder
5,0.06534701,Cardiac disorder
6,0.0014135345,Cardiac disorder
7,0.006590842,Cardiac disorder
8,0.022666391,Cardiac disorder
9,0.05988289,Cardiac disorder
10,0.036514524,Cardiac disorder
11,0.020302257,Cardiac disorder
12,0.092627496,Cardiac disorder
13,0.057722084,Cardiac disorder
14,0.0073831137,Cardiac disorder
15,0.03198491,Cardiac disorder
16,0.04280356,Cardiac disorder
17,0.031514667,Cardiac disorder
18,0.020841885,Cardiac disorder
19,0.011637279,Cardiac disorder
20,0.055772446,Cardiac disorder
21,0.01577183,Cardiac disorder
22,0.10158141,Cardiac disorder
23,0.062704496,Cardiac disorder
24,0.034968276,Cardiac disorder
25,0.027177582,Cardiac disorder
0,0.015189572,Cardiac dysfunction
1,0.04261747,Cardiac dysfunction
2,0.021359084,Cardiac dysfunction
3,0.0070414804,Cardiac dysfunction
4,0.052782007,Cardiac dysfunction
5,0.018036919,Cardiac dysfunction
6,0.025332019,Cardiac dysfunction
7,0.00898646,Cardiac dysfunction
8,0.009498906,Cardiac dysfunction
9,0.08635686,Cardiac dysfunction
10,0.01039294,Cardiac dysfunction
11,0.0092659425,Cardiac dysfunction
12,0.20131728,Cardiac dysfunction
13,0.024451451,Cardiac dysfunction
14,0.012089621,Cardiac dysfunction
15,0.036180634,Cardiac dysfunction
16,0.118990295,Cardiac dysfunction
17,0.009926228,Cardiac dysfunction
18,0.015526651,Cardiac dysfunction
19,0.03572955,Cardiac dysfunction
20,0.022272171,Cardiac dysfunction
21,0.043196656,Cardiac dysfunction
22,0.12826522,Cardiac dysfunction
23,0.018666055,Cardiac dysfunction
24,0.018561509,Cardiac dysfunction
25,0.007966978,Cardiac dysfunction
0,0.001297829,Cardiac failure
1,0.055412773,Cardiac failure
2,0.021515613,Cardiac failure
3,0.07682578,Cardiac failure
4,0.0820839,Cardiac failure
5,0.11639228,Cardiac failure
6,0.010793279,Cardiac failure
7,0.005402466,Cardiac failure
8,0.016482791,Cardiac failure
9,0.013403533,Cardiac failure
10,0.0057325666,Cardiac failure
11,0.018999336,Cardiac failure
12,0.12640275,Cardiac failure
13,0.08614292,Cardiac failure
14,0.0007218486,Cardiac failure
15,0.018110957,Cardiac failure
16,0.054907706,Cardiac failure
17,0.04703628,Cardiac failure
18,0.014890477,Cardiac failure
19,0.013265007,Cardiac failure
20,0.059061237,Cardiac failure
21,0.012000813,Cardiac failure
22,0.070702925,Cardiac failure
23,0.035189927,Cardiac failure
24,0.021365056,Cardiac failure
25,0.015859919,Cardiac failure
0,0.008359695,Cardiac failure chronic
1,0.013973892,Cardiac failure chronic
2,0.049713533,Cardiac failure chronic
3,0.06655729,Cardiac failure chronic
4,0.060277063,Cardiac failure chronic
5,0.14010338,Cardiac failure chronic
6,0.023847453,Cardiac failure chronic
7,0.027673762,Cardiac failure chronic
8,0.0035896462,Cardiac failure chronic
9,0.008652275,Cardiac failure chronic
10,0.012540269,Cardiac failure chronic
11,0.04291281,Cardiac failure chronic
12,0.09127268,Cardiac failure chronic
13,0.07433128,Cardiac failure chronic
14,0.021715738,Cardiac failure chronic
15,0.045469157,Cardiac failure chronic
16,0.0418436,Cardiac failure chronic
17,0.0425475,Cardiac failure chronic
18,0.035746835,Cardiac failure chronic
19,0.007363043,Cardiac failure chronic
20,0.02882783,Cardiac failure chronic
21,0.018516619,Cardiac failure chronic
22,0.029292315,Cardiac failure chronic
23,0.05604081,Cardiac failure chronic
24,0.014855093,Cardiac failure chronic
25,0.033976465,Cardiac failure chronic
0,0.012993035,Cardiac failure congestive
1,0.031182725,Cardiac failure congestive
2,0.059756763,Cardiac failure congestive
3,0.069663435,Cardiac failure congestive
4,0.07589439,Cardiac failure congestive
5,0.083707675,Cardiac failure congestive
6,0.00046248714,Cardiac failure congestive
7,0.0072160247,Cardiac failure congestive
8,0.023247715,Cardiac failure congestive
9,0.005849583,Cardiac failure congestive
10,4.9364073e-05,Cardiac failure congestive
11,0.018432258,Cardiac failure congestive
12,0.08301762,Cardiac failure congestive
13,0.038325988,Cardiac failure congestive
14,0.007594055,Cardiac failure congestive
15,0.054040987,Cardiac failure congestive
16,0.056013703,Cardiac failure congestive
17,0.030135129,Cardiac failure congestive
18,0.12196471,Cardiac failure congestive
19,0.012802624,Cardiac failure congestive
20,0.020396676,Cardiac failure congestive
21,0.023279306,Cardiac failure congestive
22,0.037575386,Cardiac failure congestive
23,0.07162237,Cardiac failure congestive
24,0.05181787,Cardiac failure congestive
25,0.0029582104,Cardiac failure congestive
0,0.03569586,Cardiac flutter
1,0.03174905,Cardiac flutter
2,0.06720962,Cardiac flutter
3,0.055657774,Cardiac flutter
4,0.13808154,Cardiac flutter
5,0.013391205,Cardiac flutter
6,0.00089467136,Cardiac flutter
7,0.008445599,Cardiac flutter
8,0.0111011155,Cardiac flutter
9,0.07896376,Cardiac flutter
10,0.012046371,Cardiac flutter
11,0.019841382,Cardiac flutter
12,0.102669194,Cardiac flutter
13,0.025118142,Cardiac flutter
14,0.0058187433,Cardiac flutter
15,0.025479136,Cardiac flutter
16,0.07366658,Cardiac flutter
17,0.01751936,Cardiac flutter
18,0.035210423,Cardiac flutter
19,0.013545445,Cardiac flutter
20,0.02455197,Cardiac flutter
21,0.03167492,Cardiac flutter
22,0.070438325,Cardiac flutter
23,0.013277081,Cardiac flutter
24,0.07385064,Cardiac flutter
25,0.014102103,Cardiac flutter
0,0.022765275,Cardiac operation
1,0.014992822,Cardiac operation
2,0.012377166,Cardiac operation
3,0.04577449,Cardiac operation
4,0.08843378,Cardiac operation
5,0.034480367,Cardiac operation
6,0.009925898,Cardiac operation
7,0.016632702,Cardiac operation
8,0.009130493,Cardiac operation
9,0.07396549,Cardiac operation
10,0.01040389,Cardiac operation
11,0.017385943,Cardiac operation
12,0.100448966,Cardiac operation
13,0.016087782,Cardiac operation
14,0.0016303252,Cardiac operation
15,0.06375477,Cardiac operation
16,0.0026447703,Cardiac operation
17,0.0107682,Cardiac operation
18,0.101817764,Cardiac operation
19,0.017164622,Cardiac operation
20,0.058009245,Cardiac operation
21,0.032355197,Cardiac operation
22,0.06286105,Cardiac operation
23,0.08449748,Cardiac operation
24,0.0589151,Cardiac operation
25,0.032776397,Cardiac operation
0,0.009938402,Cardiac pacemaker insertion
1,0.08252981,Cardiac pacemaker insertion
2,0.008260661,Cardiac pacemaker insertion
3,0.065132506,Cardiac pacemaker insertion
4,0.088031836,Cardiac pacemaker insertion
5,0.07242264,Cardiac pacemaker insertion
6,0.0052798972,Cardiac pacemaker insertion
7,0.044452596,Cardiac pacemaker insertion
8,0.012804267,Cardiac pacemaker insertion
9,0.0010105935,Cardiac pacemaker insertion
10,0.017791234,Cardiac pacemaker insertion
11,0.01757538,Cardiac pacemaker insertion
12,0.1157876,Cardiac pacemaker insertion
13,0.037283238,Cardiac pacemaker insertion
14,0.013851327,Cardiac pacemaker insertion
15,0.044250343,Cardiac pacemaker insertion
16,0.00041841486,Cardiac pacemaker insertion
17,0.022478396,Cardiac pacemaker insertion
18,0.024374539,Cardiac pacemaker insertion
19,0.015435707,Cardiac pacemaker insertion
20,0.033169117,Cardiac pacemaker insertion
21,0.02727631,Cardiac pacemaker insertion
22,0.09355889,Cardiac pacemaker insertion
23,0.06256637,Cardiac pacemaker insertion
24,0.055638626,Cardiac pacemaker insertion
25,0.028681256,Cardiac pacemaker insertion
0,0.0057149236,Cardiac stress test abnormal
1,0.017918218,Cardiac stress test abnormal
2,0.016357983,Cardiac stress test abnormal
3,0.09725465,Cardiac stress test abnormal
4,0.03842501,Cardiac stress test abnormal
5,0.025758218,Cardiac stress test abnormal
6,0.018324,Cardiac stress test abnormal
7,0.021245653,Cardiac stress test abnormal
8,0.015478503,Cardiac stress test abnormal
9,0.06617604,Cardiac stress test abnormal
10,0.002608089,Cardiac stress test abnormal
11,0.0135997385,Cardiac stress test abnormal
12,0.0837968,Cardiac stress test abnormal
13,0.061926994,Cardiac stress test abnormal
14,0.01022269,Cardiac stress test abnormal
15,0.0771548,Cardiac stress test abnormal
16,0.04358221,Cardiac stress test abnormal
17,0.022022491,Cardiac stress test abnormal
18,0.044871125,Cardiac stress test abnormal
19,0.010876427,Cardiac stress test abnormal
20,0.0098851435,Cardiac stress test abnormal
21,0.020953245,Cardiac stress test abnormal
