feature,importance,pt
3,0.0105314525,Drug administered at inappropriate site
4,0.031011583,Drug administered at inappropriate site
5,0.02886145,Drug administered at inappropriate site
6,0.023796126,Drug administered at inappropriate site
7,0.036067266,Drug administered at inappropriate site
8,0.01628673,Drug administered at inappropriate site
9,0.013833513,Drug administered at inappropriate site
10,0.024487648,Drug administered at inappropriate site
11,0.12964116,Drug administered at inappropriate site
12,0.06080427,Drug administered at inappropriate site
13,0.05517779,Drug administered at inappropriate site
14,0.11163327,Drug administered at inappropriate site
15,0.021124238,Drug administered at inappropriate site
16,0.097316526,Drug administered at inappropriate site
17,0.022549938,Drug administered at inappropriate site
18,0.018765694,Drug administered at inappropriate site
19,0.024151241,Drug administered at inappropriate site
20,0.04094869,Drug administered at inappropriate site
21,0.055857327,Drug administered at inappropriate site
22,0.017064,Drug administered at inappropriate site
23,0.0016179583,Drug administered at inappropriate site
24,0.049449094,Drug administered at inappropriate site
25,0.063166745,Drug administered at inappropriate site
0,0.03613097,Drug administered to patient of inappropriate age
1,0.021227462,Drug administered to patient of inappropriate age
2,0.0041207816,Drug administered to patient of inappropriate age
3,0.062294174,Drug administered to patient of inappropriate age
4,0.018189175,Drug administered to patient of inappropriate age
5,0.01633888,Drug administered to patient of inappropriate age
6,0.04374044,Drug administered to patient of inappropriate age
7,0.027484808,Drug administered to patient of inappropriate age
8,0.010443434,Drug administered to patient of inappropriate age
9,0.021068376,Drug administered to patient of inappropriate age
10,0.07919583,Drug administered to patient of inappropriate age
11,0.12524909,Drug administered to patient of inappropriate age
12,0.03087223,Drug administered to patient of inappropriate age
13,0.066115215,Drug administered to patient of inappropriate age
14,2.3766577e-05,Drug administered to patient of inappropriate age
15,0.023149107,Drug administered to patient of inappropriate age
16,0.086302996,Drug administered to patient of inappropriate age
17,0.051896032,Drug administered to patient of inappropriate age
18,0.067606814,Drug administered to patient of inappropriate age
19,0.012263516,Drug administered to patient of inappropriate age
20,0.01951486,Drug administered to patient of inappropriate age
21,0.01997734,Drug administered to patient of inappropriate age
22,0.0068626734,Drug administered to patient of inappropriate age
23,0.037893504,Drug administered to patient of inappropriate age
24,0.064485006,Drug administered to patient of inappropriate age
25,0.04755345,Drug administered to patient of inappropriate age
0,0.023429798,Drug delivery device implantation
1,0.0077265617,Drug delivery device implantation
2,0.034552027,Drug delivery device implantation
3,0.08094331,Drug delivery device implantation
4,0.050445423,Drug delivery device implantation
5,0.009017769,Drug delivery device implantation
6,0.0018841651,Drug delivery device implantation
7,0.041795917,Drug delivery device implantation
8,0.057655517,Drug delivery device implantation
9,0.02175639,Drug delivery device implantation
10,0.12397805,Drug delivery device implantation
11,0.05092179,Drug delivery device implantation
12,0.020379135,Drug delivery device implantation
13,0.0012148997,Drug delivery device implantation
14,0.0067670518,Drug delivery device implantation
15,0.11255127,Drug delivery device implantation
16,0.026381206,Drug delivery device implantation
17,0.022902139,Drug delivery device implantation
18,1.4536956e-05,Drug delivery device implantation
19,0.020624677,Drug delivery device implantation
20,0.034808144,Drug delivery device implantation
21,0.08266394,Drug delivery device implantation
22,0.16474846,Drug delivery device implantation
23,0.00051227474,Drug delivery device implantation
24,0.0,Drug delivery device implantation
25,0.0023255236,Drug delivery device implantation
0,0.013033422,Drug delivery system issue
1,0.031657625,Drug delivery system issue
2,0.008730989,Drug delivery system issue
3,0.011645026,Drug delivery system issue
4,0.003988225,Drug delivery system issue
5,0.01566462,Drug delivery system issue
6,0.0010390785,Drug delivery system issue
7,0.0768807,Drug delivery system issue
8,0.008285875,Drug delivery system issue
9,0.05507389,Drug delivery system issue
10,0.0,Drug delivery system issue
11,0.030828578,Drug delivery system issue
12,0.0005003461,Drug delivery system issue
13,0.001608224,Drug delivery system issue
14,5.0146837e-06,Drug delivery system issue
15,0.052539416,Drug delivery system issue
16,8.324997e-06,Drug delivery system issue
17,0.05383389,Drug delivery system issue
18,0.004707204,Drug delivery system issue
19,0.05262833,Drug delivery system issue
20,0.015338099,Drug delivery system issue
21,0.19142169,Drug delivery system issue
22,0.29927993,Drug delivery system issue
23,0.029199397,Drug delivery system issue
24,6.5560566e-06,Drug delivery system issue
25,0.042095505,Drug delivery system issue
0,0.01391054,Drug clearance decreased
1,0.055579364,Drug clearance decreased
2,0.021686535,Drug clearance decreased
3,0.019203786,Drug clearance decreased
4,0.024466781,Drug clearance decreased
5,0.011131985,Drug clearance decreased
6,0.0041906857,Drug clearance decreased
7,0.009154142,Drug clearance decreased
8,0.0003069807,Drug clearance decreased
9,0.0036102918,Drug clearance decreased
10,0.00247608,Drug clearance decreased
11,0.011774812,Drug clearance decreased
12,0.076204695,Drug clearance decreased
13,0.01654042,Drug clearance decreased
14,0.10346281,Drug clearance decreased
15,0.20408191,Drug clearance decreased
16,0.22124715,Drug clearance decreased
17,0.008566412,Drug clearance decreased
18,0.0024626523,Drug clearance decreased
19,0.0010029939,Drug clearance decreased
20,0.031570256,Drug clearance decreased
21,3.577034e-06,Drug clearance decreased
22,0.036968287,Drug clearance decreased
23,1.6379854e-05,Drug clearance decreased
24,0.031225255,Drug clearance decreased
25,0.08915515,Drug clearance decreased
0,0.007400834,Drug administration error
1,0.020589763,Drug administration error
2,0.008416691,Drug administration error
3,0.13020569,Drug administration error
4,0.031188753,Drug administration error
5,0.01044556,Drug administration error
6,0.013766217,Drug administration error
7,0.009335285,Drug administration error
8,0.040981613,Drug administration error
9,0.034999985,Drug administration error
10,0.09332938,Drug administration error
11,0.0832112,Drug administration error
12,0.049180184,Drug administration error
13,0.011669254,Drug administration error
14,0.049469016,Drug administration error
15,0.065615386,Drug administration error
16,0.042302467,Drug administration error
17,0.027475875,Drug administration error
18,0.0071730264,Drug administration error
19,0.008943503,Drug administration error
20,0.032406792,Drug administration error
21,0.018243996,Drug administration error
22,0.062096216,Drug administration error
23,0.04708217,Drug administration error
24,0.06957455,Drug administration error
25,0.02489657,Drug administration error
0,0.007768769,Drug delivery system malfunction
1,0.018155804,Drug delivery system malfunction
2,0.010614013,Drug delivery system malfunction
3,0.016594099,Drug delivery system malfunction
4,0.0074117957,Drug delivery system malfunction
5,0.011141323,Drug delivery system malfunction
6,0.013660138,Drug delivery system malfunction
7,0.019771101,Drug delivery system malfunction
8,0.010423077,Drug delivery system malfunction
9,0.011454131,Drug delivery system malfunction
10,0.032306515,Drug delivery system malfunction
11,0.012260037,Drug delivery system malfunction
12,0.027384875,Drug delivery system malfunction
13,0.0103351055,Drug delivery system malfunction
14,0.027854787,Drug delivery system malfunction
15,0.07584512,Drug delivery system malfunction
16,0.044484675,Drug delivery system malfunction
17,0.02845266,Drug delivery system malfunction
18,0.03902366,Drug delivery system malfunction
19,0.06685503,Drug delivery system malfunction
20,0.13400325,Drug delivery system malfunction
21,0.04205425,Drug delivery system malfunction
22,0.19647118,Drug delivery system malfunction
23,0.0033137824,Drug delivery system malfunction
24,0.004821571,Drug delivery system malfunction
25,0.12753928,Drug delivery system malfunction
0,0.022172524,Drug detoxification
1,0.008705969,Drug detoxification
2,0.022348257,Drug detoxification
3,0.023859667,Drug detoxification
4,0.021730203,Drug detoxification
5,0.014912699,Drug detoxification
6,0.027351173,Drug detoxification
7,0.035800714,Drug detoxification
8,0.01708596,Drug detoxification
9,0.02677855,Drug detoxification
10,0.031243965,Drug detoxification
11,0.10520766,Drug detoxification
12,0.035325788,Drug detoxification
13,0.06581207,Drug detoxification
14,0.0016103582,Drug detoxification
15,0.101642214,Drug detoxification
16,0.127645,Drug detoxification
17,0.02184565,Drug detoxification
18,0.07834147,Drug detoxification
19,0.0079698665,Drug detoxification
20,0.026352951,Drug detoxification
21,0.052229345,Drug detoxification
22,0.09261055,Drug detoxification
23,0.02844316,Drug detoxification
24,0.0019680734,Drug detoxification
25,0.0010062451,Drug detoxification
0,0.008592318,Drug dependence
1,0.015088752,Drug dependence
2,0.076359734,Drug dependence
3,0.041639395,Drug dependence
4,0.008493921,Drug dependence
5,0.005543307,Drug dependence
6,0.050073624,Drug dependence
7,0.11515013,Drug dependence
8,0.0041073994,Drug dependence
9,0.005061211,Drug dependence
10,0.0167372,Drug dependence
11,0.0297399,Drug dependence
12,0.009371126,Drug dependence
13,0.00536869,Drug dependence
14,0.008958184,Drug dependence
15,0.011975998,Drug dependence
16,0.027189491,Drug dependence
17,0.0079411445,Drug dependence
18,0.0041364324,Drug dependence
19,0.06221243,Drug dependence
20,0.104208864,Drug dependence
21,0.24832465,Drug dependence
22,0.06752102,Drug dependence
23,0.02059519,Drug dependence
24,0.01051441,Drug dependence
25,0.035095446,Drug dependence
0,0.014071611,Drug diversion
1,0.0683827,Drug diversion
2,0.020531345,Drug diversion
3,0.018834367,Drug diversion
4,0.050736997,Drug diversion
5,0.0099654235,Drug diversion
6,0.017713644,Drug diversion
7,0.007799062,Drug diversion
8,0.04457612,Drug diversion
9,0.017918717,Drug diversion
10,0.032722414,Drug diversion
11,0.02495252,Drug diversion
12,0.040476397,Drug diversion
13,0.0076217907,Drug diversion
14,0.00048738593,Drug diversion
15,0.034259222,Drug diversion
16,0.06594722,Drug diversion
17,0.051482644,Drug diversion
18,0.030948259,Drug diversion
19,0.0030005907,Drug diversion
20,0.040289275,Drug diversion
21,0.032666635,Drug diversion
22,0.27250156,Drug diversion
23,0.0022522681,Drug diversion
24,0.019515999,Drug diversion
25,0.070345804,Drug diversion
0,0.009039679,Drug dispensing error
1,0.019510278,Drug dispensing error
2,0.002370528,Drug dispensing error
3,0.1165287,Drug dispensing error
4,0.021869697,Drug dispensing error
5,0.01120989,Drug dispensing error
6,0.008558872,Drug dispensing error
7,0.04304176,Drug dispensing error
8,0.0057134847,Drug dispensing error
9,0.0624151,Drug dispensing error
10,0.10746696,Drug dispensing error
11,0.01012715,Drug dispensing error
12,0.032884054,Drug dispensing error
13,0.037761576,Drug dispensing error
14,0.08747881,Drug dispensing error
15,0.057052016,Drug dispensing error
16,0.019211087,Drug dispensing error
17,0.018127939,Drug dispensing error
18,0.014868638,Drug dispensing error
19,0.0074803103,Drug dispensing error
20,0.006547593,Drug dispensing error
21,0.033954754,Drug dispensing error
22,0.11261514,Drug dispensing error
23,0.00071325974,Drug dispensing error
24,0.13956445,Drug dispensing error
25,0.013888238,Drug dispensing error
0,0.05004459,Drug dose omission by device
1,0.009392844,Drug dose omission by device
2,0.015150942,Drug dose omission by device
3,0.017778128,Drug dose omission by device
4,0.067828886,Drug dose omission by device
5,0.02010022,Drug dose omission by device
6,0.00755547,Drug dose omission by device
7,0.023896165,Drug dose omission by device
8,0.023842072,Drug dose omission by device
9,0.07838727,Drug dose omission by device
10,0.0059772506,Drug dose omission by device
11,0.1884504,Drug dose omission by device
12,0.026069928,Drug dose omission by device
13,0.024924412,Drug dose omission by device
14,0.0024077776,Drug dose omission by device
15,0.092970364,Drug dose omission by device
16,0.06607116,Drug dose omission by device
17,0.055437528,Drug dose omission by device
18,0.012546125,Drug dose omission by device
19,0.012150917,Drug dose omission by device
20,0.037433293,Drug dose omission by device
21,0.039216578,Drug dose omission by device
22,0.02406122,Drug dose omission by device
23,0.02259865,Drug dose omission by device
24,0.046586182,Drug dose omission by device
25,0.02912166,Drug dose omission by device
0,0.008808706,Drug dose omission
1,0.024385529,Drug dose omission
2,0.013800951,Drug dose omission
3,0.0108316,Drug dose omission
4,0.020078437,Drug dose omission
5,0.008193803,Drug dose omission
6,0.01246741,Drug dose omission
7,0.037717443,Drug dose omission
8,0.036248367,Drug dose omission
9,0.06862994,Drug dose omission
10,0.06814313,Drug dose omission
11,0.029947793,Drug dose omission
12,0.015399385,Drug dose omission
13,0.0126500735,Drug dose omission
14,0.051258564,Drug dose omission
15,0.09387724,Drug dose omission
16,0.060998145,Drug dose omission
17,0.009883845,Drug dose omission
18,0.036786325,Drug dose omission
19,0.11685187,Drug dose omission
20,0.039327934,Drug dose omission
21,0.022762936,Drug dose omission
22,0.083931245,Drug dose omission
23,0.046034813,Drug dose omission
24,0.02028755,Drug dose omission
25,0.050696924,Drug dose omission
0,0.021237303,Drug effect faster than expected
1,0.022072267,Drug effect faster than expected
2,0.0332843,Drug effect faster than expected
3,0.059257627,Drug effect faster than expected
4,0.094451554,Drug effect faster than expected
5,0.08442707,Drug effect faster than expected
6,0.0021526862,Drug effect faster than expected
7,0.027882796,Drug effect faster than expected
8,0.020556308,Drug effect faster than expected
9,0.010281304,Drug effect faster than expected
10,0.10157667,Drug effect faster than expected
11,0.027422266,Drug effect faster than expected
12,0.011445249,Drug effect faster than expected
13,0.00033343444,Drug effect faster than expected
14,0.0012559922,Drug effect faster than expected
15,0.10657796,Drug effect faster than expected
16,0.022169637,Drug effect faster than expected
17,0.0072774068,Drug effect faster than expected
18,0.02099445,Drug effect faster than expected
19,0.08362201,Drug effect faster than expected
20,0.0021151628,Drug effect faster than expected
21,0.0975004,Drug effect faster than expected
22,0.009957487,Drug effect faster than expected
23,0.018365718,Drug effect faster than expected
24,3.0285044e-06,Drug effect faster than expected
25,0.11377991,Drug effect faster than expected
0,0.007996239,Drug effect decreased
1,0.03119016,Drug effect decreased
2,0.009823557,Drug effect decreased
3,0.09805608,Drug effect decreased
4,0.009559058,Drug effect decreased
5,0.0033650056,Drug effect decreased
6,0.00041261237,Drug effect decreased
7,0.014227027,Drug effect decreased
8,0.013597988,Drug effect decreased
9,0.10112984,Drug effect decreased
10,0.08033736,Drug effect decreased
11,0.0076293405,Drug effect decreased
12,0.008230699,Drug effect decreased
13,0.0124917375,Drug effect decreased
14,0.041317187,Drug effect decreased
15,0.0013576313,Drug effect decreased
16,0.022270152,Drug effect decreased
17,0.00817056,Drug effect decreased
18,0.0068127606,Drug effect decreased
19,0.15988688,Drug effect decreased
20,0.030766746,Drug effect decreased
21,0.024297783,Drug effect decreased
22,0.13867241,Drug effect decreased
23,0.025774987,Drug effect decreased
24,0.1329455,Drug effect decreased
25,0.009680728,Drug effect decreased
0,0.009869354,Drug effect delayed
1,0.020226905,Drug effect delayed
2,0.024988003,Drug effect delayed
3,0.009536608,Drug effect delayed
4,0.08059023,Drug effect delayed
5,0.01620157,Drug effect delayed
6,0.017814418,Drug effect delayed
7,0.010836853,Drug effect delayed
8,0.031929567,Drug effect delayed
9,0.02936972,Drug effect delayed
10,0.09006736,Drug effect delayed
11,0.25370982,Drug effect delayed
12,0.028145548,Drug effect delayed
13,0.0026590503,Drug effect delayed
14,0.0037670399,Drug effect delayed
15,0.062428284,Drug effect delayed
16,0.041239005,Drug effect delayed
17,0.04100247,Drug effect delayed
18,0.014188288,Drug effect delayed
19,0.020495955,Drug effect delayed
20,0.012825279,Drug effect delayed
21,0.012733198,Drug effect delayed
22,0.10796242,Drug effect delayed
23,0.005155795,Drug effect delayed
24,0.015109354,Drug effect delayed
25,0.037147883,Drug effect delayed
0,0.015830101,Drug effect increased
1,0.03166439,Drug effect increased
2,0.014482935,Drug effect increased
3,0.02180818,Drug effect increased
4,0.08071665,Drug effect increased
5,0.009035166,Drug effect increased
6,0.019920867,Drug effect increased
7,0.01738069,Drug effect increased
8,0.020453315,Drug effect increased
9,0.01486133,Drug effect increased
10,0.07888491,Drug effect increased
11,0.048469197,Drug effect increased
12,0.04134861,Drug effect increased
13,0.020602468,Drug effect increased
14,0.015120611,Drug effect increased
15,0.017597642,Drug effect increased
16,0.031494953,Drug effect increased
17,0.052490458,Drug effect increased
18,0.056112327,Drug effect increased
19,0.003310288,Drug effect increased
20,0.025886625,Drug effect increased
21,0.06357017,Drug effect increased
22,0.24378671,Drug effect increased
23,0.0017538959,Drug effect increased
24,0.0348691,Drug effect increased
25,0.018548436,Drug effect increased
0,0.008987271,Drug effect incomplete
1,0.012556416,Drug effect incomplete
2,0.0048960764,Drug effect incomplete
3,0.032005023,Drug effect incomplete
4,0.08117237,Drug effect incomplete
5,0.012395182,Drug effect incomplete
6,0.0101807965,Drug effect incomplete
7,0.039496865,Drug effect incomplete
8,0.012030153,Drug effect incomplete
9,0.028224984,Drug effect incomplete
10,0.021471407,Drug effect incomplete
11,0.031063175,Drug effect incomplete
12,0.038179535,Drug effect incomplete
13,0.023309544,Drug effect incomplete
14,0.01405688,Drug effect incomplete
15,0.047676224,Drug effect incomplete
16,0.06473677,Drug effect incomplete
17,0.10853248,Drug effect incomplete
18,0.032149862,Drug effect incomplete
19,0.0523826,Drug effect incomplete
20,0.08391968,Drug effect incomplete
21,0.036594458,Drug effect incomplete
22,0.06363385,Drug effect incomplete
23,0.0059735994,Drug effect incomplete
24,0.040293895,Drug effect incomplete
25,0.09408086,Drug effect incomplete
0,0.012527445,Drug effect prolonged
1,0.018043702,Drug effect prolonged
2,0.009572133,Drug effect prolonged
3,0.028890658,Drug effect prolonged
4,0.013351692,Drug effect prolonged
5,0.019412773,Drug effect prolonged
6,0.013751354,Drug effect prolonged
7,0.036045056,Drug effect prolonged
8,0.013558612,Drug effect prolonged
9,0.07759937,Drug effect prolonged
10,0.03555342,Drug effect prolonged
11,0.019589609,Drug effect prolonged
12,0.025394678,Drug effect prolonged
13,0.013372894,Drug effect prolonged
14,0.002702323,Drug effect prolonged
15,0.005909872,Drug effect prolonged
16,0.04951459,Drug effect prolonged
17,0.0191946,Drug effect prolonged
18,0.047664896,Drug effect prolonged
19,0.0071754856,Drug effect prolonged
20,0.06871551,Drug effect prolonged
21,0.052936845,Drug effect prolonged
22,0.19604556,Drug effect prolonged
23,0.14746287,Drug effect prolonged
24,0.0005409179,Drug effect prolonged
25,0.06547311,Drug effect prolonged
0,0.018551126,Drug exposure before pregnancy
1,0.042314734,Drug exposure before pregnancy
2,0.016758136,Drug exposure before pregnancy
3,0.029398847,Drug exposure before pregnancy
4,0.06444473,Drug exposure before pregnancy
5,0.012037856,Drug exposure before pregnancy
6,0.0064870534,Drug exposure before pregnancy
7,0.048120808,Drug exposure before pregnancy
8,0.018538043,Drug exposure before pregnancy
9,0.06861327,Drug exposure before pregnancy
10,0.0277111,Drug exposure before pregnancy
11,0.046375655,Drug exposure before pregnancy
12,0.113122925,Drug exposure before pregnancy
13,0.00052029477,Drug exposure before pregnancy
14,0.005004632,Drug exposure before pregnancy
15,0.00044376397,Drug exposure before pregnancy
16,0.052376382,Drug exposure before pregnancy
17,0.009310349,Drug exposure before pregnancy
18,0.04485582,Drug exposure before pregnancy
19,0.03531681,Drug exposure before pregnancy
20,0.05921244,Drug exposure before pregnancy
21,0.021633089,Drug exposure before pregnancy
22,0.12201022,Drug exposure before pregnancy
23,4.807835e-06,Drug exposure before pregnancy
24,0.0668594,Drug exposure before pregnancy
25,0.06997772,Drug exposure before pregnancy
0,0.0073294397,Drug effect variable
1,0.027312305,Drug effect variable
2,0.008772276,Drug effect variable
3,0.032259665,Drug effect variable
4,0.017333392,Drug effect variable
5,0.028428173,Drug effect variable
6,0.0103980275,Drug effect variable
7,0.0037814449,Drug effect variable
8,0.026820615,Drug effect variable
9,0.03656093,Drug effect variable
10,0.023767604,Drug effect variable
11,0.04992889,Drug effect variable
12,0.065476656,Drug effect variable
13,0.007413482,Drug effect variable
14,0.003549894,Drug effect variable
15,0.1072743,Drug effect variable
16,0.021595184,Drug effect variable
17,0.012682381,Drug effect variable
18,0.0108044,Drug effect variable
19,0.022950808,Drug effect variable
20,0.0759685,Drug effect variable
21,0.04802547,Drug effect variable
22,0.20540184,Drug effect variable
23,0.068249136,Drug effect variable
24,0.018993512,Drug effect variable
25,0.058921717,Drug effect variable
0,0.0077734273,Drug effective for unapproved indication
1,0.0064869653,Drug effective for unapproved indication
2,0.0046002697,Drug effective for unapproved indication
3,0.12308714,Drug effective for unapproved indication
4,0.052552026,Drug effective for unapproved indication
5,0.030898264,Drug effective for unapproved indication
6,0.009317616,Drug effective for unapproved indication
7,0.05417868,Drug effective for unapproved indication
8,0.042649373,Drug effective for unapproved indication
9,0.034795646,Drug effective for unapproved indication
10,0.010774451,Drug effective for unapproved indication
11,0.021235509,Drug effective for unapproved indication
12,0.023083057,Drug effective for unapproved indication
13,0.008080641,Drug effective for unapproved indication
14,0.0006071635,Drug effective for unapproved indication
15,0.14164765,Drug effective for unapproved indication
16,0.031594265,Drug effective for unapproved indication
17,0.05908892,Drug effective for unapproved indication
18,0.03898261,Drug effective for unapproved indication
19,0.012387634,Drug effective for unapproved indication
20,0.16034448,Drug effective for unapproved indication
21,0.015650764,Drug effective for unapproved indication
22,0.0643485,Drug effective for unapproved indication
23,0.0026121524,Drug effective for unapproved indication
24,0.013753122,Drug effective for unapproved indication
25,0.029469723,Drug effective for unapproved indication
0,0.03032843,Drug level abnormal
1,0.02024778,Drug level abnormal
2,0.017294858,Drug level abnormal
3,0.032445617,Drug level abnormal
4,0.022302506,Drug level abnormal
5,0.018332997,Drug level abnormal
6,0.0035329445,Drug level abnormal
7,0.037214916,Drug level abnormal
8,0.0063577234,Drug level abnormal
9,0.039345633,Drug level abnormal
10,0.022060985,Drug level abnormal
11,0.011566605,Drug level abnormal
12,0.12460083,Drug level abnormal
13,5.6329577e-06,Drug level abnormal
14,0.05308852,Drug level abnormal
15,0.0011934162,Drug level abnormal
16,0.08630368,Drug level abnormal
17,0.043720607,Drug level abnormal
18,0.00869069,Drug level abnormal
19,0.055004343,Drug level abnormal
20,0.05988203,Drug level abnormal
21,0.055885892,Drug level abnormal
22,0.031352617,Drug level abnormal
23,0.1760923,Drug level abnormal
24,0.02179811,Drug level abnormal
25,0.02135031,Drug level abnormal
0,0.011593232,Drug eruption
1,0.010864458,Drug eruption
2,0.009843023,Drug eruption
3,0.059519917,Drug eruption
4,0.021978205,Drug eruption
5,0.20023973,Drug eruption
6,0.0010204607,Drug eruption
7,0.026896706,Drug eruption
8,0.009524588,Drug eruption
9,0.085362434,Drug eruption
10,0.042725787,Drug eruption
11,0.017841162,Drug eruption
12,0.031532627,Drug eruption
13,0.06510494,Drug eruption
14,0.019426467,Drug eruption
15,0.06705528,Drug eruption
16,0.15476455,Drug eruption
17,0.07488359,Drug eruption
18,0.024597015,Drug eruption
19,0.0044530323,Drug eruption
20,0.015628742,Drug eruption
21,0.00635693,Drug eruption
22,0.013240849,Drug eruption
23,0.008294607,Drug eruption
24,0.009401941,Drug eruption
25,0.007849741,Drug eruption
0,0.016216217,Drug ineffective
1,0.032287214,Drug ineffective
2,0.0048065837,Drug ineffective
3,0.00896854,Drug ineffective
4,0.0112976385,Drug ineffective
5,0.020769805,Drug ineffective
6,0.046471152,Drug ineffective
7,0.020560736,Drug ineffective
8,0.03982249,Drug ineffective
9,0.04577055,Drug ineffective
10,0.01123372,Drug ineffective
11,0.023021381,Drug ineffective
12,0.08197394,Drug ineffective
13,0.054365747,Drug ineffective
14,0.018950265,Drug ineffective
15,0.02843343,Drug ineffective
16,0.050520856,Drug ineffective
17,0.06843428,Drug ineffective
18,0.08230965,Drug ineffective
19,0.0944082,Drug ineffective
20,0.028559975,Drug ineffective
21,0.027300917,Drug ineffective
22,0.06004565,Drug ineffective
23,0.049440295,Drug ineffective
24,0.050694354,Drug ineffective
25,0.023336383,Drug ineffective
0,0.00941173,Drug intolerance
1,0.0077961073,Drug intolerance
2,0.07708583,Drug intolerance
3,0.010254516,Drug intolerance
4,0.0067908834,Drug intolerance
5,0.051313773,Drug intolerance
6,0.03436018,Drug intolerance
7,0.13648841,Drug intolerance
8,0.014009788,Drug intolerance
9,0.017662633,Drug intolerance
10,0.012845199,Drug intolerance
11,0.013220753,Drug intolerance
12,0.046344616,Drug intolerance
13,0.004654946,Drug intolerance
14,0.011380211,Drug intolerance
15,0.020169789,Drug intolerance
16,0.019572577,Drug intolerance
17,0.026738489,Drug intolerance
18,0.010355213,Drug intolerance
19,0.0018953016,Drug intolerance
20,0.030633675,Drug intolerance
21,0.28248814,Drug intolerance
22,0.094989985,Drug intolerance
23,0.01755833,Drug intolerance
24,0.019592494,Drug intolerance
25,0.02238642,Drug intolerance
0,0.022132622,Drug level changed
1,0.024510458,Drug level changed
2,0.008534994,Drug level changed
3,0.05920161,Drug level changed
4,0.06076724,Drug level changed
5,0.037797924,Drug level changed
6,0.024045732,Drug level changed
7,0.017288413,Drug level changed
8,0.051480066,Drug level changed
9,0.022421079,Drug level changed
10,0.15328142,Drug level changed
11,0.05648236,Drug level changed
12,0.0010448009,Drug level changed
13,4.4105298e-05,Drug level changed
14,0.0008454845,Drug level changed
15,6.01183e-06,Drug level changed
16,0.020990731,Drug level changed
17,0.030840607,Drug level changed
18,0.23398149,Drug level changed
19,0.058046535,Drug level changed
20,0.033190638,Drug level changed
21,0.052018132,Drug level changed
22,1.7530926e-06,Drug level changed
23,0.0047971494,Drug level changed
24,0.021957234,Drug level changed
25,0.0042913356,Drug level changed
0,0.0284533,Drug level fluctuating
1,0.022509282,Drug level fluctuating
2,0.08544564,Drug level fluctuating
3,0.035605185,Drug level fluctuating
4,0.18138541,Drug level fluctuating
5,0.08349855,Drug level fluctuating
6,0.0020869472,Drug level fluctuating
7,0.0054654637,Drug level fluctuating
8,3.1873962e-05,Drug level fluctuating
9,2.4071273e-06,Drug level fluctuating
10,0.2889464,Drug level fluctuating
11,1.584404e-06,Drug level fluctuating
12,2.033937e-06,Drug level fluctuating
13,0.0061187507,Drug level fluctuating
14,5.8100807e-07,Drug level fluctuating
15,0.0,Drug level fluctuating
16,0.08353753,Drug level fluctuating
17,2.0929153e-06,Drug level fluctuating
18,0.13663486,Drug level fluctuating
19,0.012655793,Drug level fluctuating
20,0.0,Drug level fluctuating
21,0.010843403,Drug level fluctuating
22,8.693252e-07,Drug level fluctuating
23,0.007351667,Drug level fluctuating
24,0.0,Drug level fluctuating
25,0.009420393,Drug level fluctuating
0,0.05844226,Drug level below therapeutic
1,0.017524062,Drug level below therapeutic
2,0.013728619,Drug level below therapeutic
3,0.022319868,Drug level below therapeutic
4,0.170782,Drug level below therapeutic
5,0.032389835,Drug level below therapeutic
6,0.0019947363,Drug level below therapeutic
7,0.013526141,Drug level below therapeutic
8,0.0015045656,Drug level below therapeutic
9,0.0004825126,Drug level below therapeutic
10,0.06470509,Drug level below therapeutic
11,0.016019259,Drug level below therapeutic
12,0.008580386,Drug level below therapeutic
13,0.16808404,Drug level below therapeutic
14,0.01047545,Drug level below therapeutic
15,0.0020451592,Drug level below therapeutic
16,0.01033493,Drug level below therapeutic
17,0.29692242,Drug level below therapeutic
18,0.0050723734,Drug level below therapeutic
19,0.0017391185,Drug level below therapeutic
20,0.0059369076,Drug level below therapeutic
21,0.00076563045,Drug level below therapeutic
22,0.04960753,Drug level below therapeutic
23,3.169871e-05,Drug level below therapeutic
24,0.00068143464,Drug level below therapeutic
25,0.026303934,Drug level below therapeutic
0,0.0239212,Drug level decreased
1,0.01977127,Drug level decreased
2,0.007129393,Drug level decreased
3,0.029606745,Drug level decreased
4,0.037140124,Drug level decreased
5,0.012085543,Drug level decreased
6,0.010351992,Drug level decreased
7,0.020504288,Drug level decreased
8,0.015730683,Drug level decreased
9,0.017682321,Drug level decreased
10,0.014855072,Drug level decreased
11,0.117394134,Drug level decreased
12,0.10016346,Drug level decreased
13,0.03366487,Drug level decreased
14,0.0671073,Drug level decreased
15,0.017215984,Drug level decreased
16,0.077568166,Drug level decreased
17,0.057926394,Drug level decreased
18,0.02150028,Drug level decreased
19,0.030849814,Drug level decreased
20,0.030995874,Drug level decreased
21,0.049524173,Drug level decreased
22,0.029504897,Drug level decreased
23,0.08528168,Drug level decreased
24,0.025294194,Drug level decreased
25,0.047230225,Drug level decreased
0,0.10726013,Drug therapeutic incompatibility
1,0.101004675,Drug therapeutic incompatibility
2,0.04209182,Drug therapeutic incompatibility
3,0.1541811,Drug therapeutic incompatibility
4,2.0471393e-06,Drug therapeutic incompatibility
5,0.021648794,Drug therapeutic incompatibility
6,0.026508532,Drug therapeutic incompatibility
7,0.154367,Drug therapeutic incompatibility
8,0.0,Drug therapeutic incompatibility
