feature,importance,pt
22,0.15587093630037324,Anhedonia
23,0.1588089943356108,Anhedonia
24,0.008957890727883359,Anhedonia
25,0.03747905765300833,Anhedonia
0,0.017282154677438464,Anhidrosis
1,0.010410690098788599,Anhidrosis
2,0.0,Anhidrosis
3,0.0,Anhidrosis
4,0.0,Anhidrosis
5,0.09869911411605005,Anhidrosis
6,0.01516107524777222,Anhidrosis
7,0.0,Anhidrosis
8,0.0,Anhidrosis
9,0.08396588020191399,Anhidrosis
10,0.0,Anhidrosis
11,0.17980570706407778,Anhidrosis
12,0.0,Anhidrosis
13,0.08078871685361451,Anhidrosis
14,0.0,Anhidrosis
15,0.06283542775695163,Anhidrosis
16,0.0,Anhidrosis
17,0.0,Anhidrosis
18,0.003429833826414295,Anhidrosis
19,0.09915592427171141,Anhidrosis
20,0.0048521096327529215,Anhidrosis
21,0.1,Anhidrosis
22,0.048828794400476494,Anhidrosis
23,0.0,Anhidrosis
24,0.09707701883619411,Anhidrosis
25,0.09770755301584352,Anhidrosis
0,0.01025181300020515,Animal scratch
1,0.06154250185180717,Animal scratch
2,0.004821631603429076,Animal scratch
3,0.07569961914076581,Animal scratch
4,0.06605452443102083,Animal scratch
5,0.0536664434670012,Animal scratch
6,0.00014876710411855206,Animal scratch
7,0.0,Animal scratch
8,0.003184428439609783,Animal scratch
9,0.004752898225247979,Animal scratch
10,0.123442199442655,Animal scratch
11,0.00033598733691225037,Animal scratch
12,0.03588797626782878,Animal scratch
13,0.0,Animal scratch
14,0.03903373400508735,Animal scratch
15,0.0025715368551621734,Animal scratch
16,0.023128808070413523,Animal scratch
17,4.55037244107159e-05,Animal scratch
18,0.007226010100518904,Animal scratch
19,0.0003053527315480286,Animal scratch
20,9.115614037465058e-05,Animal scratch
21,0.09260683154140877,Animal scratch
22,0.28193339371536374,Animal scratch
23,0.0,Animal scratch
24,0.0,Animal scratch
25,0.1132688828051105,Animal scratch
0,0.04829788864652783,Anion gap decreased
1,0.10751410703847089,Anion gap decreased
2,0.005955997736196827,Anion gap decreased
3,0.011488167474347775,Anion gap decreased
4,0.018026317848194758,Anion gap decreased
5,0.0,Anion gap decreased
6,0.09669119871900635,Anion gap decreased
7,0.0,Anion gap decreased
8,0.0,Anion gap decreased
9,0.13221546807030013,Anion gap decreased
10,0.0065965016729406375,Anion gap decreased
11,0.03965709868211107,Anion gap decreased
12,0.21312793290085003,Anion gap decreased
13,0.01130149408058127,Anion gap decreased
14,0.0015027557639387518,Anion gap decreased
15,0.024958247162411254,Anion gap decreased
16,0.0,Anion gap decreased
17,0.0,Anion gap decreased
18,0.048414410961525246,Anion gap decreased
19,0.0,Anion gap decreased
20,0.04911412921631224,Anion gap decreased
21,0.09109736437094956,Anion gap decreased
22,0.07911359894665819,Anion gap decreased
23,0.009969538460033385,Anion gap decreased
24,0.004957782248644008,Anion gap decreased
25,0.0,Anion gap decreased
0,0.0054214349039344795,Anion gap increased
1,0.05592557871157507,Anion gap increased
2,0.06587844939402807,Anion gap increased
3,0.024805609055059526,Anion gap increased
4,0.03526899352718059,Anion gap increased
5,0.05986788079320069,Anion gap increased
6,0.012498288191165689,Anion gap increased
7,0.01255523019831252,Anion gap increased
8,0.0,Anion gap increased
9,0.0,Anion gap increased
10,0.000884818902596868,Anion gap increased
11,0.021602301103206135,Anion gap increased
12,0.08919035922252458,Anion gap increased
13,0.0,Anion gap increased
14,0.09151219880513362,Anion gap increased
15,0.0036732243228495727,Anion gap increased
16,0.08337022285799141,Anion gap increased
17,0.0,Anion gap increased
18,0.05021627120264802,Anion gap increased
19,0.06669946952672764,Anion gap increased
20,0.06581595669529819,Anion gap increased
21,0.002613188020739222,Anion gap increased
22,0.15458964915580933,Anion gap increased
23,0.006050016531752227,Anion gap increased
24,0.027822721031705227,Anion gap increased
25,0.06373813784656135,Anion gap increased
0,0.02113896019313078,Anisocoria
1,0.16985847794471426,Anisocoria
2,0.025843496439925638,Anisocoria
3,0.004769946749067365,Anisocoria
4,0.0,Anisocoria
5,0.012472198362895055,Anisocoria
6,0.09935217926435183,Anisocoria
7,0.026963531571953504,Anisocoria
8,0.0,Anisocoria
9,0.08026429713020157,Anisocoria
10,0.0,Anisocoria
11,0.15265475660514888,Anisocoria
12,0.028669559858648573,Anisocoria
13,0.0,Anisocoria
14,0.05847609784827731,Anisocoria
15,0.008791957218863854,Anisocoria
16,0.0,Anisocoria
17,0.05558283091152644,Anisocoria
18,0.015672158411587474,Anisocoria
19,0.09314075141465936,Anisocoria
20,0.056960583737826906,Anisocoria
21,0.05278656109647739,Anisocoria
22,0.00913426280432483,Anisocoria
23,0.027467392436419037,Anisocoria
24,0.0,Anisocoria
25,0.0,Anisocoria
0,0.044933861283785105,Anisocytosis
1,0.07903187437022116,Anisocytosis
2,0.02529644268774704,Anisocytosis
3,0.0,Anisocytosis
4,0.0,Anisocytosis
5,0.1,Anisocytosis
6,0.03588228656567141,Anisocytosis
7,0.0,Anisocytosis
8,0.0,Anisocytosis
9,0.11057945043766138,Anisocytosis
10,0.0,Anisocytosis
11,0.0,Anisocytosis
12,0.12592581395040683,Anisocytosis
13,0.0,Anisocytosis
14,0.02118610643234629,Anisocytosis
15,0.02459385884671656,Anisocytosis
16,0.0,Anisocytosis
17,0.0,Anisocytosis
18,0.07192381949181674,Anisocytosis
19,0.013049253833926088,Anisocytosis
20,0.04633871159451426,Anisocytosis
21,0.03913043478260868,Anisocytosis
22,0.2444136975947782,Anisocytosis
23,0.017714388127800195,Anisocytosis
24,0.0,Anisocytosis
25,0.0,Anisocytosis
0,0.0,Ankyloglossia congenital
1,0.09330183132068955,Ankyloglossia congenital
2,0.0,Ankyloglossia congenital
3,0.05378676876784828,Ankyloglossia congenital
4,0.04398684504589438,Ankyloglossia congenital
5,0.07391998369804383,Ankyloglossia congenital
6,0.09142584935762446,Ankyloglossia congenital
7,0.00043546792380114163,Ankyloglossia congenital
8,0.0,Ankyloglossia congenital
9,0.0001420264110689949,Ankyloglossia congenital
10,0.012877498280879715,Ankyloglossia congenital
11,0.07458637214077184,Ankyloglossia congenital
12,0.00048325572230962415,Ankyloglossia congenital
13,0.0,Ankyloglossia congenital
14,0.011481184617665183,Ankyloglossia congenital
15,0.06680060118040819,Ankyloglossia congenital
16,0.10227021332300916,Ankyloglossia congenital
17,0.0,Ankyloglossia congenital
18,0.06974242347353007,Ankyloglossia congenital
19,0.0,Ankyloglossia congenital
20,0.0035393643937422763,Ankyloglossia congenital
21,0.0,Ankyloglossia congenital
22,0.03526874677013197,Ankyloglossia congenital
23,0.008139576673110823,Ankyloglossia congenital
24,0.0702422685520751,Ankyloglossia congenital
25,0.18756972234739522,Ankyloglossia congenital
0,0.006134482706854404,Ankylosing spondylitis
1,0.09910411558572518,Ankylosing spondylitis
2,0.004267891430411165,Ankylosing spondylitis
3,0.0066360889963421685,Ankylosing spondylitis
4,0.07870801996857188,Ankylosing spondylitis
5,0.032835452589319504,Ankylosing spondylitis
6,0.09280486235019907,Ankylosing spondylitis
7,0.0003212541728358549,Ankylosing spondylitis
8,0.0,Ankylosing spondylitis
9,0.05354095218397266,Ankylosing spondylitis
10,0.0051898682883928,Ankylosing spondylitis
11,0.006485108114399821,Ankylosing spondylitis
12,0.04896854729836279,Ankylosing spondylitis
13,0.0011468476579734833,Ankylosing spondylitis
14,0.0,Ankylosing spondylitis
15,0.00032834415778729945,Ankylosing spondylitis
16,0.0,Ankylosing spondylitis
17,0.003569813109314713,Ankylosing spondylitis
18,0.06452976895639831,Ankylosing spondylitis
19,0.10146446063255196,Ankylosing spondylitis
20,0.08522188151462637,Ankylosing spondylitis
21,0.05415644265789713,Ankylosing spondylitis
22,0.23527284431567685,Ankylosing spondylitis
23,0.0,Ankylosing spondylitis
24,0.004029567263485133,Ankylosing spondylitis
25,0.015283386048901493,Ankylosing spondylitis
0,0.05761772025189368,Anogenital warts
1,0.05535702654384674,Anogenital warts
2,0.03167562254860295,Anogenital warts
3,0.0,Anogenital warts
4,0.0073682514555568745,Anogenital warts
5,0.1425221062977769,Anogenital warts
6,0.02266895095360377,Anogenital warts
7,0.005085938680482166,Anogenital warts
8,0.0,Anogenital warts
9,0.05343741497700407,Anogenital warts
10,0.0,Anogenital warts
11,0.07519929176094761,Anogenital warts
12,0.024515215711658437,Anogenital warts
13,0.03398137879178836,Anogenital warts
14,0.07649887421418528,Anogenital warts
15,0.008130209995483192,Anogenital warts
16,0.13582271736523427,Anogenital warts
17,0.03285710958473043,Anogenital warts
18,0.08645511318840968,Anogenital warts
19,0.0900753737236356,Anogenital warts
20,0.019246988944391127,Anogenital warts
21,4.055476013851285e-05,Anogenital warts
22,0.0,Anogenital warts
23,0.00047503150182084855,Anogenital warts
24,0.0,Anogenital warts
25,0.04096910874880949,Anogenital warts
0,0.0,Anorectal discomfort
1,0.04929465287903615,Anorectal discomfort
2,0.0028562971997460004,Anorectal discomfort
3,0.016740858241592278,Anorectal discomfort
4,0.00583828939709533,Anorectal discomfort
5,0.011444853759537873,Anorectal discomfort
6,0.0032933445143983027,Anorectal discomfort
7,0.034045269275612675,Anorectal discomfort
8,0.0012684591453664754,Anorectal discomfort
9,0.03401293382051261,Anorectal discomfort
10,0.039737688311400406,Anorectal discomfort
11,0.09011552763354498,Anorectal discomfort
12,0.009021911452793565,Anorectal discomfort
13,0.012371769805952695,Anorectal discomfort
14,0.0,Anorectal discomfort
15,0.10007247720467047,Anorectal discomfort
16,0.0007715349194187272,Anorectal discomfort
17,0.0,Anorectal discomfort
18,0.11211246935332042,Anorectal discomfort
19,0.021435710873981988,Anorectal discomfort
20,0.023664766551316597,Anorectal discomfort
21,0.025542945266809447,Anorectal discomfort
22,0.1237449929199382,Anorectal discomfort
23,0.0,Anorectal discomfort
24,0.14458244481290858,Anorectal discomfort
25,0.13803080266104623,Anorectal discomfort
0,0.08484062345196082,Anorectal disorder
1,0.03794849950599487,Anorectal disorder
2,0.00213470704544229,Anorectal disorder
3,0.04314972618171874,Anorectal disorder
4,0.012040654043213035,Anorectal disorder
5,0.07477823716119306,Anorectal disorder
6,0.0034129464610694014,Anorectal disorder
7,0.0,Anorectal disorder
8,0.0,Anorectal disorder
9,0.0,Anorectal disorder
10,0.03702986925787131,Anorectal disorder
11,0.0,Anorectal disorder
12,0.14181259427631637,Anorectal disorder
13,0.015003496045722136,Anorectal disorder
14,0.0,Anorectal disorder
15,0.045510846481275256,Anorectal disorder
16,0.0703783316882122,Anorectal disorder
17,0.05844133681898711,Anorectal disorder
18,0.13197471018515633,Anorectal disorder
19,0.016834458888590212,Anorectal disorder
20,0.021077103949041803,Anorectal disorder
21,0.03694526414329132,Anorectal disorder
22,0.0830381249460334,Anorectal disorder
23,0.011926631835884393,Anorectal disorder
24,0.06169708337719404,Anorectal disorder
25,0.010024754255831953,Anorectal disorder
0,0.0,Anorectal infection
1,0.06919959314132845,Anorectal infection
2,0.0,Anorectal infection
3,0.0,Anorectal infection
4,0.02802373620420642,Anorectal infection
5,0.08932333078780845,Anorectal infection
6,0.07236848516834901,Anorectal infection
7,0.0,Anorectal infection
8,0.0,Anorectal infection
9,0.12579411043444896,Anorectal infection
10,0.0,Anorectal infection
11,0.012920583294303786,Anorectal infection
12,0.09067032607553675,Anorectal infection
13,0.0,Anorectal infection
14,0.0,Anorectal infection
15,0.013356353109176804,Anorectal infection
16,0.07444802654740207,Anorectal infection
17,0.036534440177926654,Anorectal infection
18,0.032130275692350455,Anorectal infection
19,0.025635976793368247,Anorectal infection
20,0.02458143544253107,Anorectal infection
21,0.07929810978316809,Anorectal infection
22,0.20922839392757198,Anorectal infection
23,0.00741277860511435,Anorectal infection
24,0.009074044815408555,Anorectal infection
25,0.0,Anorectal infection
0,0.012752060313479021,Anorectal operation
1,0.029007204816487813,Anorectal operation
2,0.0,Anorectal operation
3,0.11876706950736042,Anorectal operation
4,0.08219740448182625,Anorectal operation
5,0.02282913437243885,Anorectal operation
6,0.0,Anorectal operation
7,0.0,Anorectal operation
8,0.0,Anorectal operation
9,0.0,Anorectal operation
10,0.0,Anorectal operation
11,0.015104899193406015,Anorectal operation
12,0.02725121340470583,Anorectal operation
13,0.17214304049311496,Anorectal operation
14,0.0,Anorectal operation
15,0.0510943201309666,Anorectal operation
16,0.06869537204694219,Anorectal operation
17,0.0788888937719258,Anorectal operation
18,0.0,Anorectal operation
19,0.0,Anorectal operation
20,0.10879856080587058,Anorectal operation
21,0.0,Anorectal operation
22,0.045059524940579916,Anorectal operation
23,0.0,Anorectal operation
24,0.0,Anorectal operation
25,0.16741130172089574,Anorectal operation
0,0.0,Anorectal swelling
1,0.06821519418905567,Anorectal swelling
2,0.0,Anorectal swelling
3,0.0,Anorectal swelling
4,0.004570423918585193,Anorectal swelling
5,0.07511156553396924,Anorectal swelling
6,0.05791257066394062,Anorectal swelling
7,0.0,Anorectal swelling
8,0.0,Anorectal swelling
9,0.05949692787085561,Anorectal swelling
10,0.007014087880430946,Anorectal swelling
11,0.0,Anorectal swelling
12,0.09141369614465458,Anorectal swelling
13,0.0,Anorectal swelling
14,0.0,Anorectal swelling
15,0.08944143791610254,Anorectal swelling
16,0.0,Anorectal swelling
17,0.0,Anorectal swelling
18,0.09151941996619092,Anorectal swelling
19,0.02488843446603076,Anorectal swelling
20,0.0,Anorectal swelling
21,0.0,Anorectal swelling
22,0.37526973528192253,Anorectal swelling
23,0.008586303855345425,Anorectal swelling
24,0.0,Anorectal swelling
25,0.04656020231291598,Anorectal swelling
0,0.0,Anorexia nervosa
1,0.10859892253305334,Anorexia nervosa
2,0.004955101247599339,Anorexia nervosa
3,0.008116588492548973,Anorexia nervosa
4,0.014256256704046922,Anorexia nervosa
5,0.0,Anorexia nervosa
6,0.00359497866345935,Anorexia nervosa
7,0.0,Anorexia nervosa
8,0.0,Anorexia nervosa
9,0.08743415565588583,Anorexia nervosa
10,0.0,Anorexia nervosa
11,0.0,Anorexia nervosa
12,0.13257942891718535,Anorexia nervosa
13,0.0,Anorexia nervosa
14,0.00707142421222075,Anorexia nervosa
15,0.03494940507919645,Anorexia nervosa
16,0.0,Anorexia nervosa
17,0.0,Anorexia nervosa
18,0.025350991952400603,Anorexia nervosa
19,0.0298961689101296,Anorexia nervosa
20,0.04291179404140634,Anorexia nervosa
21,0.0965018642866252,Anorexia nervosa
22,0.3700281482091418,Anorexia nervosa
23,0.0026142096318260664,Anorexia nervosa
24,0.006126796054681092,Anorexia nervosa
25,0.025013765408592997,Anorexia nervosa
0,0.09601520849038067,Anorgasmia
1,0.022342222686035647,Anorgasmia
2,0.0,Anorgasmia
3,0.031326387417485176,Anorgasmia
4,0.06078451701340085,Anorgasmia
5,0.014671988159230898,Anorgasmia
6,0.062052460633711407,Anorgasmia
7,9.514461951950175e-05,Anorgasmia
8,0.06295479100043544,Anorgasmia
9,0.03310252212007052,Anorgasmia
10,0.0,Anorgasmia
11,0.0009058710715592151,Anorgasmia
12,0.08541713196947262,Anorgasmia
13,0.05732286551608824,Anorgasmia
14,0.0894525860345403,Anorgasmia
15,0.039938106215745436,Anorgasmia
16,0.007457599366639998,Anorgasmia
17,0.0557288577508815,Anorgasmia
18,0.0018542095291591543,Anorgasmia
19,0.00109404819097272,Anorgasmia
20,0.03632592085857045,Anorgasmia
21,0.009230516308239395,Anorgasmia
22,0.23115744439152142,Anorgasmia
23,0.0007696006563394202,Anorgasmia
24,0.0,Anorgasmia
25,0.0,Anorgasmia
0,0.0006149608485456952,Anosmia
1,0.032933313055842635,Anosmia
2,0.0,Anosmia
3,0.05297580389052699,Anosmia
4,0.024126575844061464,Anosmia
5,0.0242525019228784,Anosmia
6,0.0802925930922711,Anosmia
7,0.028957877947755173,Anosmia
8,0.0320265402007592,Anosmia
9,0.0,Anosmia
10,0.03457116809047548,Anosmia
11,0.2144965507388143,Anosmia
12,0.11423786123557345,Anosmia
13,0.030754067112371736,Anosmia
14,0.07721337601677244,Anosmia
15,0.0013020997137969921,Anosmia
16,0.0007446161575207764,Anosmia
17,0.0,Anosmia
18,0.017123547617645094,Anosmia
19,0.062177892559453996,Anosmia
20,0.03720380665248772,Anosmia
21,0.0017755905188140387,Anosmia
22,0.0020589327847455037,Anosmia
23,0.02222310651130221,Anosmia
24,0.08330603785373628,Anosmia
25,0.024631179633849386,Anosmia
0,0.0002988136600962088,Anti-cyclic citrullinated peptide antibody positive
1,0.0013290349240228524,Anti-cyclic citrullinated peptide antibody positive
2,0.0,Anti-cyclic citrullinated peptide antibody positive
3,0.0,Anti-cyclic citrullinated peptide antibody positive
4,0.1,Anti-cyclic citrullinated peptide antibody positive
5,0.09867096507597714,Anti-cyclic citrullinated peptide antibody positive
6,0.0766958602308764,Anti-cyclic citrullinated peptide antibody positive
7,0.0,Anti-cyclic citrullinated peptide antibody positive
8,8.560219229195826e-05,Anti-cyclic citrullinated peptide antibody positive
9,0.1279751125353618,Anti-cyclic citrullinated peptide antibody positive
10,0.0,Anti-cyclic citrullinated peptide antibody positive
11,0.0,Anti-cyclic citrullinated peptide antibody positive
12,0.0,Anti-cyclic citrullinated peptide antibody positive
13,0.0998132804099016,Anti-cyclic citrullinated peptide antibody positive
14,0.0,Anti-cyclic citrullinated peptide antibody positive
15,0.0,Anti-cyclic citrullinated peptide antibody positive
16,0.0,Anti-cyclic citrullinated peptide antibody positive
17,0.0,Anti-cyclic citrullinated peptide antibody positive
18,0.07755787674467536,Anti-cyclic citrullinated peptide antibody positive
19,0.0,Anti-cyclic citrullinated peptide antibody positive
20,0.0,Anti-cyclic citrullinated peptide antibody positive
21,0.17200000000000001,Anti-cyclic citrullinated peptide antibody positive
22,0.19965598681776447,Anti-cyclic citrullinated peptide antibody positive
23,0.04591746740903215,Anti-cyclic citrullinated peptide antibody positive
24,0.0,Anti-cyclic citrullinated peptide antibody positive
25,0.0,Anti-cyclic citrullinated peptide antibody positive
0,0.0,Anti-interferon antibody positive
1,0.13983812255982866,Anti-interferon antibody positive
2,0.0,Anti-interferon antibody positive
3,0.1,Anti-interferon antibody positive
4,0.0,Anti-interferon antibody positive
5,0.0,Anti-interferon antibody positive
6,0.0,Anti-interferon antibody positive
7,0.0,Anti-interferon antibody positive
8,0.025296442687747056,Anti-interferon antibody positive
9,0.05869565217391304,Anti-interferon antibody positive
10,0.022177167516415262,Anti-interferon antibody positive
11,0.0,Anti-interferon antibody positive
12,0.014482750931130151,Anti-interferon antibody positive
13,0.0,Anti-interferon antibody positive
14,0.0357987465643424,Anti-interferon antibody positive
15,0.013859266079551038,Anti-interferon antibody positive
16,0.0,Anti-interferon antibody positive
17,0.0,Anti-interferon antibody positive
18,0.0,Anti-interferon antibody positive
19,0.142555781698685,Anti-interferon antibody positive
20,0.12078429985376962,Anti-interferon antibody positive
21,0.0,Anti-interferon antibody positive
22,0.04130434782608696,Anti-interferon antibody positive
23,0.0,Anti-interferon antibody positive
24,0.0,Anti-interferon antibody positive
25,0.2852074221085309,Anti-interferon antibody positive
0,0.00203896644175078,Anti-neutrophil cytoplasmic antibody positive vasculitis
1,0.08027878881937078,Anti-neutrophil cytoplasmic antibody positive vasculitis
2,0.057434839041105315,Anti-neutrophil cytoplasmic antibody positive vasculitis
3,0.0018357202977926246,Anti-neutrophil cytoplasmic antibody positive vasculitis
4,0.055307593062917146,Anti-neutrophil cytoplasmic antibody positive vasculitis
5,0.0,Anti-neutrophil cytoplasmic antibody positive vasculitis
6,0.005093121129558147,Anti-neutrophil cytoplasmic antibody positive vasculitis
7,0.007086081571559155,Anti-neutrophil cytoplasmic antibody positive vasculitis
8,0.0,Anti-neutrophil cytoplasmic antibody positive vasculitis
9,0.0695982587318571,Anti-neutrophil cytoplasmic antibody positive vasculitis
10,0.035110857024837974,Anti-neutrophil cytoplasmic antibody positive vasculitis
11,0.006981728171084135,Anti-neutrophil cytoplasmic antibody positive vasculitis
12,0.02463250958582135,Anti-neutrophil cytoplasmic antibody positive vasculitis
13,0.0,Anti-neutrophil cytoplasmic antibody positive vasculitis
14,0.006668649538769229,Anti-neutrophil cytoplasmic antibody positive vasculitis
15,0.0016316313463167471,Anti-neutrophil cytoplasmic antibody positive vasculitis
16,0.0,Anti-neutrophil cytoplasmic antibody positive vasculitis
17,0.0,Anti-neutrophil cytoplasmic antibody positive vasculitis
18,0.0,Anti-neutrophil cytoplasmic antibody positive vasculitis
19,0.0,Anti-neutrophil cytoplasmic antibody positive vasculitis
20,0.0,Anti-neutrophil cytoplasmic antibody positive vasculitis
21,0.0987603732698478,Anti-neutrophil cytoplasmic antibody positive vasculitis
22,0.4204105640675876,Anti-neutrophil cytoplasmic antibody positive vasculitis
23,0.0,Anti-neutrophil cytoplasmic antibody positive vasculitis
24,0.0,Anti-neutrophil cytoplasmic antibody positive vasculitis
25,0.12713031789982412,Anti-neutrophil cytoplasmic antibody positive vasculitis
0,0.0,Antibiotic level above therapeutic
1,0.019381841727967457,Antibiotic level above therapeutic
2,0.0,Antibiotic level above therapeutic
3,0.0,Antibiotic level above therapeutic
4,0.0060765414415442694,Antibiotic level above therapeutic
5,0.07697474602544287,Antibiotic level above therapeutic
6,0.06409632318069286,Antibiotic level above therapeutic
7,0.0,Antibiotic level above therapeutic
8,0.0,Antibiotic level above therapeutic
9,0.0,Antibiotic level above therapeutic
10,0.009306008138726214,Antibiotic level above therapeutic
11,0.005658734669200175,Antibiotic level above therapeutic
12,0.19563215272801224,Antibiotic level above therapeutic
13,0.0,Antibiotic level above therapeutic
14,0.0,Antibiotic level above therapeutic
15,0.07610511035128377,Antibiotic level above therapeutic
16,0.0,Antibiotic level above therapeutic
17,0.042207208673915544,Antibiotic level above therapeutic
18,0.0652441812837216,Antibiotic level above therapeutic
19,0.10620936093572193,Antibiotic level above therapeutic
20,0.013938983914243072,Antibiotic level above therapeutic
21,0.02311528908172212,Antibiotic level above therapeutic
22,0.13550596852996133,Antibiotic level above therapeutic
23,0.001337429107791739,Antibiotic level above therapeutic
24,0.0,Antibiotic level above therapeutic
25,0.15921012021005287,Antibiotic level above therapeutic
0,0.041751970965027925,Antibiotic level below therapeutic
1,0.09642920107707943,Antibiotic level below therapeutic
2,0.0,Antibiotic level below therapeutic
3,0.05869565217391304,Antibiotic level below therapeutic
4,0.1,Antibiotic level below therapeutic
5,0.0,Antibiotic level below therapeutic
6,0.02529644268774704,Antibiotic level below therapeutic
7,0.0642857142857143,Antibiotic level below therapeutic
8,0.0,Antibiotic level below therapeutic
9,0.23214222749434915,Antibiotic level below therapeutic
10,0.0,Antibiotic level below therapeutic
11,0.0,Antibiotic level below therapeutic
12,0.0,Antibiotic level below therapeutic
13,0.021739130434782615,Antibiotic level below therapeutic
14,0.0,Antibiotic level below therapeutic
15,0.0,Antibiotic level below therapeutic
16,0.0,Antibiotic level below therapeutic
17,0.0,Antibiotic level below therapeutic
18,0.0,Antibiotic level below therapeutic
19,0.0,Antibiotic level below therapeutic
20,0.058248029034972074,Antibiotic level below therapeutic
21,0.1,Antibiotic level below therapeutic
22,0.12670807453416147,Antibiotic level below therapeutic
23,0.0,Antibiotic level below therapeutic
24,0.0,Antibiotic level below therapeutic
25,0.07470355731225295,Antibiotic level below therapeutic
0,0.047542741603047396,Antibiotic therapy
1,0.04351280096359582,Antibiotic therapy
2,0.03479299458783678,Antibiotic therapy
3,0.013317995935094576,Antibiotic therapy
4,0.017731685678760177,Antibiotic therapy
5,0.0,Antibiotic therapy
6,0.025521318045379923,Antibiotic therapy
7,0.0,Antibiotic therapy
8,0.0,Antibiotic therapy
9,0.0735001062651353,Antibiotic therapy
10,0.08960612849504394,Antibiotic therapy
11,0.09260137395902501,Antibiotic therapy
12,0.050541521951239274,Antibiotic therapy
13,0.0,Antibiotic therapy
14,0.003353436375074163,Antibiotic therapy
15,0.0449628615697242,Antibiotic therapy
16,0.013538301858899633,Antibiotic therapy
17,0.0,Antibiotic therapy
18,0.07944290765697827,Antibiotic therapy
19,0.006993292219964634,Antibiotic therapy
20,0.041447966684244844,Antibiotic therapy
21,0.07978502211524643,Antibiotic therapy
22,0.16007981135770327,Antibiotic therapy
23,0.0,Antibiotic therapy
24,0.08172773267800651,Antibiotic therapy
25,0.0,Antibiotic therapy
0,0.021284378015430025,Antibody test abnormal
1,0.07226233922330175,Antibody test abnormal
2,0.0,Antibody test abnormal
3,0.007048058582411345,Antibody test abnormal
4,0.03465704144150807,Antibody test abnormal
5,0.0,Antibody test abnormal
6,0.2347216309199624,Antibody test abnormal
7,0.09572566417558326,Antibody test abnormal
8,0.0,Antibody test abnormal
9,0.0,Antibody test abnormal
10,0.003865014264333491,Antibody test abnormal
11,0.0,Antibody test abnormal
12,0.05604072914688299,Antibody test abnormal
13,0.030292583393147412,Antibody test abnormal
14,0.0,Antibody test abnormal
15,0.0,Antibody test abnormal
16,0.0651521679349477,Antibody test abnormal
17,0.0,Antibody test abnormal
18,0.047774224269764964,Antibody test abnormal
19,0.016216064681934875,Antibody test abnormal
20,0.19445167949241687,Antibody test abnormal
21,0.0,Antibody test abnormal
22,0.06910223997830821,Antibody test abnormal
23,0.004226812018801825,Antibody test abnormal
24,0.0,Antibody test abnormal
25,0.04717937246126497,Antibody test abnormal
0,0.029481681245181225,Antibody test positive
1,0.03316216266002838,Antibody test positive
2,0.0024925583014653065,Antibody test positive
3,0.02966739826331811,Antibody test positive
4,0.05568910487689314,Antibody test positive
5,0.0,Antibody test positive
6,0.08823149895255919,Antibody test positive
7,0.0,Antibody test positive
8,0.03360756182441519,Antibody test positive
9,0.0,Antibody test positive
10,0.03241801426469152,Antibody test positive
11,0.0473476787541909,Antibody test positive
12,0.0461888766130783,Antibody test positive
13,0.015673777646287163,Antibody test positive
14,0.02431279299816564,Antibody test positive
15,0.07386027323812965,Antibody test positive
16,0.07708032220742884,Antibody test positive
17,0.05857976155775907,Antibody test positive
18,0.04865255636420492,Antibody test positive
19,0.09292755020580654,Antibody test positive
20,0.0850249967232228,Antibody test positive
21,0.0006874652544211215,Antibody test positive
22,0.0,Antibody test positive
23,0.0038019513674286748,Antibody test positive
24,0.0,Antibody test positive
25,0.12111201668132432,Antibody test positive
0,0.041751970965027925,Anticipatory anxiety
1,0.1317006672523015,Anticipatory anxiety
2,0.0,Anticipatory anxiety
3,0.0,Anticipatory anxiety
4,0.012089234575471394,Anticipatory anxiety
5,0.029687500000000006,Anticipatory anxiety
6,0.0,Anticipatory anxiety
7,0.0,Anticipatory anxiety
8,0.0,Anticipatory anxiety
9,0.08791076542452861,Anticipatory anxiety
10,0.0,Anticipatory anxiety
11,0.2,Anticipatory anxiety
12,0.0,Anticipatory anxiety
13,0.021739130434782615,Anticipatory anxiety
14,0.0,Anticipatory anxiety
15,0.0,Anticipatory anxiety
16,0.0,Anticipatory anxiety
17,0.1,Anticipatory anxiety
18,0.0,Anticipatory anxiety
19,0.0,Anticipatory anxiety
20,0.1285605290349721,Anticipatory anxiety
21,0.1,Anticipatory anxiety
22,0.029687500000000006,Anticipatory anxiety
23,0.07031250000000001,Anticipatory anxiety
24,0.0,Anticipatory anxiety
25,0.04656020231291592,Anticipatory anxiety
0,0.08192544703504782,Anticoagulation drug level above therapeutic
1,0.03629565114958868,Anticoagulation drug level above therapeutic
2,0.0011002606737957805,Anticoagulation drug level above therapeutic
3,0.02079000059405775,Anticoagulation drug level above therapeutic
4,0.007025598869206591,Anticoagulation drug level above therapeutic
5,0.0,Anticoagulation drug level above therapeutic
6,0.0038810374578500096,Anticoagulation drug level above therapeutic
7,0.0,Anticoagulation drug level above therapeutic
8,0.0,Anticoagulation drug level above therapeutic
9,0.0263939557005069,Anticoagulation drug level above therapeutic
10,0.08987356523780485,Anticoagulation drug level above therapeutic
11,0.0001255481201678726,Anticoagulation drug level above therapeutic
12,0.07639407267704038,Anticoagulation drug level above therapeutic
13,0.0,Anticoagulation drug level above therapeutic
